alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1742195046.8777,elite,10808.261961773,1732258791.5814,"AS13332 Hype Enterprises",HYPEENT-SJ,"Willow Street","North America",NA,"United States",US,,true,"Colocation America Corporation",39.9793,-76.2763,false,"code200 UAB",false,Pennsylvania,success,America/New_York,17584,1741714736,1742195046.8777,6622,socks4,173.211.69.29:6622,true,11154.457092285,116,28545,0.40473116778898,173.211.69.29
true,1742186807.4695,elite,10066.96395603,1720281974.347,"AS48096 Enterprise Cloud Ltd.",ITGRAD,Asbest,Europe,EU,Russia,RU,,true,"Enterprise Cloud Ltd.",57.0159,61.4456,false,"IT-GRAD 1Cloud LLC",true,"Sverdlovsk Oblast",success,Asia/Yekaterinburg,624260,1742134577,1742186807.4695,3128,socks4,80.251.158.130:3128,true,11312.565565109,387,68787,0.55945875618007,80.251.158.130
true,1742184798.1237,elite,8836.7574654127,1737858807.8635,"AS28573 Claro NXT Telecomunicacoes Ltda","Claro NXT Telecomunicacoes Ltda","Rio de Janeiro","South America",SA,Brazil,BR,,false,"Claro NXT Telecomunicacoes Ltda",-22.9072,-43.1883,false,"Claro NXT Telecomunicacoes Ltda",false,"Rio de Janeiro",success,America/Sao_Paulo,22790,1741697262,1742184798.1237,36907,socks4,179.218.200.4:36907,true,10895.710229874,76,14628,0.51686615886834,179.218.200.4
true,1742178524.9052,elite,10287.220741224,1720495910.4067,"AS20473 The Constant Company, LLC",AS-VULTR,Singapore,Asia,AS,Singapore,SG,"Boon Lay",true,"The Constant Company",1.311,103.694,false,"Vultr Holdings, LLC",true,"South West",success,Asia/Singapore,628043,1742095079,1742178524.9052,14224,socks4,149.28.140.151:14224,true,11501.276731491,395,75869,0.51793769012903,149.28.140.151
true,1742178437.276,elite,3838.2916017012,1715773750.7064,"AS213230 Hetzner Online GmbH",HETZNER-CLOUD2-AS,Ashburn,"North America",NA,"United States",US,,false,"Hetzner Online GmbH",39.0469,-77.4903,false,"Hetzner Online GmbH",true,Virginia,success,America/New_York,20149,1741778624,1742178437.276,20703,socks4,5.161.98.204:20703,true,4095.3433513641,638,105435,0.60147257077673,5.161.98.204
true,1742172525.281,elite,7194.6028470993,1742043232.4954,"AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"Village 1",21.0278,105.834,false,"Son Thuy Investment Trading and Service Company Limited",false,Hanoi,success,Asia/Bangkok,,1742129221,1742172525.281,5663,socks4,103.114.106.229:5663,true,10946.639060974,2,453,0.43956043956044,103.114.106.229
true,1742171974.7264,elite,4356.9026149687,1739477118.3292,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741928202,1742171974.7264,17553,socks4,67.43.236.19:17553,true,827.46410369873,61,14159,0.42897327707454,67.43.236.19
true,1742170750.6531,elite,4812.4980274644,1712081277.7829,"AS16276 OVH SAS",OVH,Paris,Europe,EU,France,FR,,true,"OVH SAS",48.8534,2.3488,false,OVH,true,Île-de-France,success,Europe/Paris,75001,1741975909,1742170750.6531,47709,socks4,141.95.160.178:47709,true,7299.8850345612,1325,107404,1.2186261255047,141.95.160.178
true,1742169676.4383,elite,10245.147614092,1721709812.0015,"AS749 DoD Network Information Center",DNIC-AS-00749,Whitehall,"North America",NA,"United States",US,,false,"DoD Network Information Center",39.9747,-82.8947,false,"DoD Network Information Center",false,Ohio,success,America/New_York,43218,1741601076,1742169676.4383,5566,socks4,11.78.176.53:5566,true,10637.260198593,283,58253,0.48346316796501,11.78.176.53
true,1742165555.3021,elite,1479.5570971705,1696986761.991,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1741738495,1742165906.4788,10919,socks4,98.178.72.21:10919,true,793.42412948608,145423,223421,39.426695296657,98.178.72.21
true,1742165399.2627,elite,10655.940372603,1715620750.8635,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA","La Calera","South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",4.72069,-73.9693,false,"TV AZTECA SUCURSAL COLOMBIA",false,Cundinamarca,success,America/Bogota,251201,1741793617,1742165399.2627,3128,socks4,191.102.89.94:3128,true,8368.8502311707,770,108631,0.70383268891509,191.102.89.94
true,1742165029.2644,elite,10090.63599206,1719849303.5957,"AS26611 COMUNICACIÓN CELULAR S.A. COMCEL S.A.","COMUNICACION CELULAR S.A. COMCEL S.A.",Barranquilla,"South America",SA,Colombia,CO,,false,"Comcel S.A.",10.9711,-74.7837,true,"COMUNICACIÓN CELULAR S.A. COMCEL S.A",false,Atlántico,success,America/Bogota,080001,1742138190,1742165029.2644,80,socks4,181.146.138.115:80,true,10266.194105148,396,72429,0.5437693099897,181.146.138.115
true,1742162120.7051,elite,9862.181491666,1722025590.8724,"AS53146 R2 Telecom Com. Prod. Inform. Ltda","R2 Telecom Com. Prod. Inform. Ltda",Brasília,"South America",SA,Brazil,BR,,false,"R2 Telecom Com. Prod. Inform. Ltda",-15.7792,-47.9341,false,"R2 Telecom Com. Prod. Inform. Ltda",false,"Federal District",success,America/Sao_Paulo,70640,1741677136,1742162120.7051,5151,socks4,186.195.33.22:5151,true,11847.317695618,308,63303,0.48419298548993,186.195.33.22
true,1742161349.2437,elite,2680.1202419033,1710540274.7832,"AS203447 Miratel Ltd",CENTERTPA-AS,Odesa,Europe,EU,Ukraine,UA,,false,"Miratel Ltd",46.4752,30.7338,false,"Miratel Ltd",true,Odessa,success,Europe/Kyiv,65000,1741908802,1742161349.2437,4145,socks4,185.132.1.221:4145,true,182.91568756104,15561,293361,5.0371938547595,185.132.1.221
true,1742148325.0747,elite,10165.137743534,1720041461.2255,"AS27699 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A",Osasco,"South America",SA,Brazil,BR,,false,Vivo,-23.5312,-46.7901,false,"TELEF�NICA BRASIL S.A",false,"São Paulo",success,America/Sao_Paulo,06000,1741815085,1742148325.0747,8080,socks4,189.68.43.66:8080,true,10771.936893463,344,68099,0.50260800958462,189.68.43.66
true,1742128541.2273,elite,4666.6223861679,1710847386.0669,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07047,1741738274,1742128541.2273,32264,socks4,67.205.177.122:32264,true,782.02843666077,1537,139251,1.091712361849,67.205.177.122
true,1742125728.7589,elite,3602.6708754626,1737091906.8129,"AS49981 WorldStream B.V.",WorldStream,Naaldwijk,Europe,EU,"The Netherlands",NL,,true,"WorldStream B.V.",51.9968,4.2057,false,Worldstream,true,"South Holland",success,Europe/Amsterdam,2671,1741844642,1742125728.7589,12208,socks4,89.38.97.145:12208,true,1846.5032577515,66,16599,0.3960396039604,89.38.97.145
true,1742124740.1795,elite,4435.0977364221,1710636259.3778,"AS3356 Level 3 Parent, LLC",LEVEL3,Denver,"North America",NA,"United States",US,,false,"Level 3",39.7392,-104.99,false,Mountain,true,Colorado,success,America/Denver,80208,1741737216,1742124740.1795,39593,socks4,4.14.120.230:39593,true,1031.3656330109,4601,256742,1.7605216133587,4.14.120.230
true,1742108254.509,elite,2300.0372973355,1742100312.6143,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1742102358,1742108371.9514,2324,http,222.67.13.78:2324,false,797.47819900513,11,70,13.58024691358,222.67.13.78
true,1742097017.9187,elite,8512.8148469112,1713543300.2824,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,BroadbandONE,51.1864,6.8624,false,"FORTE INTERACTIVE, INC",true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1741912448,1742097017.9187,12416,socks4,75.119.145.154:12416,true,780.67469596863,3992,118331,3.2634909215765,75.119.145.154
true,1742095376.6202,elite,5260.797721031,1715198603.9425,"AS47583 Hostinger International Limited",AS-HOSTINGER,Paris,Europe,EU,France,FR,,true,"Hostinger International Limited",48.8558,2.3494,false,"IPFFM - Internet Provider Frankfurt GmbH",true,Île-de-France,success,Europe/Paris,75001,1741810512,1742095376.6202,80,http,93.127.163.52:80,false,2296.4284420013,60080,229529,20.745211647428,93.127.163.52
true,1742090594.4439,elite,3822.4781199912,1697023045.9494,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Batu Caves",Asia,AS,Malaysia,MY,,false,"TM TECHNOLOGY SERVICES SDN BHD",3.2248,101.678,false,"Unifi BIZ",true,Selangor,success,Asia/Kuala_Lumpur,68100,1741998551,1742090594.4439,5678,socks4,1.32.57.85:5678,true,10917.009115219,15345,283964,5.1268087494863,1.32.57.85
true,1742090463.2137,elite,10233.452830754,1729651146.9898,"AS19318 Interserver, Inc",IS-AS-1,Secaucus,"North America",NA,"United States",US,,true,"Interserver, Inc",40.7862,-74.0743,false,"Interserver, Inc",true,"New Jersey",success,America/New_York,07094,1741748174,1742090463.2137,61949,socks4,209.159.153.22:61949,true,18615.493059158,141,31314,0.4482594182165,209.159.153.22
true,1742089224.8635,elite,3783.2676627419,1719091685.9297,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741898701,1742089224.8635,30677,socks4,72.10.160.92:30677,true,3703.412771225,330,64255,0.51095455601146,72.10.160.92
true,1742083248.8321,elite,5450.6482470269,1742035493.3576,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Vinogradnyy,Europe,EU,Russia,RU,,false,"JSC Rostelecom . Moscow",45.0561,37.3213,false,"JSC Rostelecom . Rostov",false,"Krasnodar Krai",success,Europe/Moscow,353422,1742039086,1742083248.8321,8080,http,2.63.255.183:8080,false,4335.8323574066,51,507,9.1397849462366,2.63.255.183
true,1742074670.6877,elite,2043.5922512784,1717485041.5579,"AS52008 NesterTelecom LLC",NESTER-NET,Cherkessk,Europe,EU,Russia,RU,,false,"NesterTelecom LLC",44.2274,42.0592,false,"Nester CJSC",true,"Karachayevo-Cherkesiya Republic",success,Europe/Moscow,369000,1741629314,1742074670.6877,80,socks4,91.221.177.40:80,true,7513.2822990417,5146,181601,2.7555998222194,91.221.177.40
true,1742060271.1438,elite,10166.850032033,1739728357.7247,"AS6939 Hurricane Electric LLC",HURRICANE,Cheyenne,"North America",NA,"United States",US,,true,"Hurricane Electric LLC",41.1332,-104.819,false,"Dynamic Internet Technology Inc",true,Wyoming,success,America/Denver,82001,1741814146,1742060271.1438,39807,socks4,65.49.2.84:39807,true,20674.160957336,37,10097,0.36510755871324,65.49.2.84
true,1742052945.0748,elite,6287.9232990331,1737526240.7481,"AS212296 Dade Pardazan Fahim Shahin Shahr (Ltd)",MIZBANFA,Tehran,Asia,AS,Iran,IR,,false,"Dade Pardazan Fahim Shahin Shahr (Ltd)",35.6892,51.389,false,"Dade Pardazan Fahim Shahin Shahr (Ltd)",true,Tehran,success,Asia/Tehran,,1741669937,1742052945.0748,59274,socks4,88.135.68.21:59274,true,694.2024230957,58,13457,0.42915279319275,88.135.68.21
true,1742050196.1178,elite,2934.8052029044,1710548703.1245,"AS16223 MAXNET TELECOM, LTD",COLUMBUS-PE-TE,Ternopil,Europe,EU,Ukraine,UA,,false,Columbus,49.5535,25.5947,false,"Lanet Network Ltd",true,"Ternopil Oblast",success,Europe/Kiev,46001,1741771298,1742050203.5894,3629,socks4,5.58.47.25:3629,true,1143.8894271851,21224,326718,6.0998672192492,5.58.47.25
true,1742049558.2291,elite,4894.5779549448,1737961197.784,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Chongqing,Asia,AS,China,CN,,false,"China Telecom",29.5657,106.551,false,,true,Chongqing,success,Asia/Shanghai,,1741482788,1742049558.2291,2324,socks4,125.87.91.131:2324,true,10172.764062881,95,11424,0.82472436843476,125.87.91.131
true,1742048362.0924,elite,9304.125919342,1739136081.8658,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1741580031,1742048362.0924,8089,socks4,27.189.134.58:8089,true,10785.462379456,50,13350,0.37313432835821,27.189.134.58
true,1742030319.7687,elite,3798.1244742252,1722197727.2541,"AS142578 E-Large (HongKong)",ELARGEHONGKONGLI-AS-AP,Tehran,Asia,AS,Iran,IR,,false,"E-Large (HongKong) Limited",35.7219,51.3347,false,"Hk Ipv4superhub",true,Tehran,success,Asia/Tehran,,1741900501,1742030319.7687,8080,socks4,213.176.44.77:8080,true,1029.1991233826,289,56987,0.50457434178364,213.176.44.77
true,1742029747.9422,elite,10230.076441398,1723336764.6098,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1741963696,1742029747.9422,56998,socks4,67.213.210.62:56998,true,10877.71487236,221,48406,0.4544800213873,67.213.210.62
true,1742024820.6558,elite,10262.609916489,1723114548.1791,"AS15895 ""Kyivstar"" PJSC",KSNET-AS,Dnipro,Europe,EU,Ukraine,UA,,false,"Kyivstar UA",48.2395,35.5119,true,"Kyivstar LLC",false,"Dnipropetrovsk Oblast",success,Europe/Kiev,52561,1741530156,1742024820.6558,8080,socks4,37.229.122.18:8080,true,17500.343561172,328,69697,0.46840414137808,37.229.122.18
true,1742022745.2121,elite,8150.8224566778,1737716716.6944,"AS200373 3xK Tech GmbH",Drei-K-Tech-GmbH,Ashburn,"North America",NA,"United States",US,,false,"3xK Tech GmbH",39.0438,-77.4874,false,"3xK Tech GmbH",true,Virginia,success,America/New_York,20149,1741603263,1742022745.2121,3128,socks4,156.228.78.220:3128,true,802.28567123413,60,13377,0.44652824291136,156.228.78.220
true,1742014457.4454,elite,10983.470836555,1713198938.4523,,,Chennai,Asia,AS,India,IN,,false,"Alibaba.com Singapore E-Commerce Private Limited",13.0895,80.2739,false,,true,"Tamil Nadu",success,Asia/Kolkata,600001,1741688993,1742014457.4454,6666,socks4,149.129.176.63:6666,true,21816.62774086,1104,138823,0.78898282675967,149.129.176.63
true,1742011345.1548,elite,10510.937393605,1717944224.6519,"AS203999 Geekyworks IT Solutions Pvt Ltd",GeekyWorks,"New York","North America",NA,"United States",US,,true,"Geekyworks IT Solutions Pvt Ltd",40.7126,-74.0066,false,"HostRoyale Technologies",true,"New York",success,America/New_York,10118,1741444547,1742011345.1548,6158,socks4,161.123.33.135:6158,true,2130.5370330811,467,79291,0.58552120163495,161.123.33.135
true,1742005438.7565,elite,8273.2169831446,1720528493.9063,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07047,1741749120,1742005438.7565,3128,socks4,67.205.149.230:3128,true,1117.3243522644,387,80788,0.4767477671697,67.205.149.230
true,1741999480.1355,elite,4753.267674471,1710576897.0938,"AS264231 RG.COM - INFORMATICA & COMUNICACAO LTDA - ME","RG.COM - INFORMATICA COMUNICACAO LTDA - ME","São Geraldo do Araguaia","South America",SA,Brazil,BR,,false,"RG.COM - INFORMATICA & COMUNICACAO LTDA - ME",-6.2103,-48.7159,false,"RG.COM - INFORMATICA & COMUNICACAO LTDA - ME",true,Pará,success,America/Belem,68570,1741986665,1741999480.1355,33633,socks4,190.109.72.17:33633,true,3946.15650177,5949,240488,2.4140043905745,190.109.72.17
true,1741995775.6173,elite,6638.1333827972,1739285806.5783,"AS18403 FPT Telecom Company",FPT-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"FPT Telecom Company",10.822,106.6257,false,"Vietnam Internet Network Information Center",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1741525075,1741995775.6173,10002,socks4,1.54.45.59:10002,true,1067.4262046814,45,8777,0.51008841532532,1.54.45.59
true,1741994830.8054,elite,4173.2258367853,1715366320.2461,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741971656,1741994830.8054,12717,socks4,67.43.228.253:12717,true,4869.5952892303,607,105294,0.57317683496851,67.43.228.253
true,1741991531.9933,elite,10328.252531558,1717036862.6174,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba.com Singapore E-Commerce Private Limited",37.5658,126.978,false,,true,Seoul,success,Asia/Seoul,04524,1741886588,1741991531.9933,999,socks4,8.213.137.155:999,true,11828.330039978,735,114612,0.63720772971989,8.213.137.155
true,1741990755.327,elite,4181.044247961,1710565541.4047,"AS131090 CAT TELECOM Public Company Ltd,CAT",CAT-IDC-4bytenet-AS-AP,"Bang Rak",Asia,AS,Thailand,TH,,false,"CAT Telecom Public Company Limited",13.7262,100.528,false,"CAT BB",true,Bangkok,success,Asia/Bangkok,10500,1741797756,1741990755.327,5678,socks4,159.192.97.129:5678,true,2124.0918636322,11434,280198,3.9206945739837,159.192.97.129
true,1741983246.1096,elite,1734.0691615315,1710940737.3363,"AS142058 Fast Network",FASTNETWORK-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Fast Network",23.746,90.382,false,"Md Mamun Ahmed Sujon",false,"Dhaka Division",success,Asia/Dhaka,1205,1741437054,1741983246.1096,3629,socks4,103.166.39.33:3629,true,1132.7064037323,6028,268070,2.1992134200177,103.166.39.33
true,1741974040.0754,elite,10540.397033972,1716658141.7598,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1741412183,1741974040.0754,51006,socks4,212.83.143.151:51006,true,10950.245380402,578,96745,0.59389866732427,212.83.143.151
true,1741968814.479,elite,9891.8589577816,1723939726.7857,"AS12876 SCALEWAY S.A.S.",AS12876,Ivry-sur-Seine,Europe,EU,France,FR,,true,"Online S.A.S.",48.8138,2.3873,false,ONLINE,true,Île-de-France,success,Europe/Paris,94200,1741825084,1741968814.479,39895,socks4,195.154.43.86:39895,true,11008.73041153,202,44682,0.45004901523928,195.154.43.86
true,1741967780.7123,elite,4224.0068397134,1710574518.9875,"AS136093 PT Mitra Lintas Multimedia",FAZNET-AS-ID,Gubengairlangga,Asia,AS,Indonesia,ID,,false,"PT Mitra Lintas Multimedia",-7.28348,112.71,false,,true,"East Java",success,Asia/Jakarta,,1741498899,1741967823.7436,3629,socks4,103.88.169.6:3629,true,13753.801584244,8069,172592,4.4663762516536,103.88.169.6
true,1741964338.6366,elite,1250.8131861687,1741954514.214,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1741962261,1741964338.6366,1080,http,222.68.37.97:1080,false,2040.2455329895,4,57,6.5573770491803,222.68.37.97
true,1741964305.2848,elite,9950.6225453971,1722403719.2011,"AS8452 TE-AS",TE-AS,Giza,Africa,AF,Egypt,EG,,false,"TE Data",30.0046,31.2044,false,,false,Giza,success,Africa/Cairo,,1741853016,1741964305.2848,80,socks4,156.200.56.61:80,true,10617.173671722,271,56929,0.47377622377622,156.200.56.61
true,1741958838.4783,elite,5894.1813780073,1720114929.6731,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Bangkok,Asia,AS,Thailand,TH,,true,"Alibaba (US) Technology Co., Ltd.",13.7499,100.517,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Bangkok,success,Asia/Bangkok,10200,1741369438,1741958838.4783,8080,socks4,8.213.197.208:8080,true,10967.798709869,2213,157632,1.3844662016328,8.213.197.208
true,1741957011.2441,elite,7873.9166916691,1722918143.4382,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co",39.911,116.395,false,"Aliyun Computing Co., LTD",true,Beijing,success,Asia/Shanghai,,1741664849,1741957011.2441,8443,socks4,39.104.23.154:8443,true,10784.009933472,421,58611,0.71317251660117,39.104.23.154
